TITLE,PDF_LINK
Development of a first national Green Finance Taxonomy for South Africa,http://www.treasury.gov.za/comm_media/press/2022/2022111101%20Media%20statement%20-%20Green%20Finance%20Taxonomy%20Treasury.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://sustainablefinanceinitiative.org.za/wp-content/uploads/2022/11/EU-SA_greentaxonomy_2022.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://sustainablefinanceinitiative.org.za/wp-content/uploads/2022/11/EU-SA_greentaxonomy_2022.pdf
Development of a first national Green Finance Taxonomy for South Africa,http://www.treasury.gov.za/comm_media/press/2022/2022040101%20Media%20statement%20-%20Green%20Finance%20Taxonomy.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://sustainablefinanceinitiative.org.za/wp-content/downloads/SA-Green-Finance-Taxonomy-1st-Edition-Final-01-04-2022.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://sustainablefinanceinitiative.org.za/wp-content/downloads/SA-Green-Finance-Taxonomy-1st-Edition-Final-01-04-2022.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://sustainablefinanceinitiative.org.za/wp-content/downloads/Briefing-Paper_Development-Process-for-the-South-African-Green-Finance-Taxonomy.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://sustainablefinanceinitiative.org.za/wp-content/downloads/Briefing-Paper_Starting-with-green-and-ending-with-sustainable.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://sustainablefinanceinitiative.org.za/wp-content/downloads/Briefing-Paper_South-Africas-Ambitious-Green-Finance-Taxonomy.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://sustainablefinanceinitiative.org.za/wp-content/downloads/Briefing-Paper_Developing-a-Buildings-Taxonomy-Entry-for-South-Africa.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://sustainablefinanceinitiative.org.za/wp-content/uploads/2021/10/2021101501-Financing-a-Sustainable-Economy.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://sustainablefinanceinitiative.org.za/wp-content/uploads/2022/11/GFTCaseStudy_1_PublicProcurement.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://sustainablefinanceinitiative.org.za/wp-content/uploads/2022/11/GFTCaseStudy_2_AssetManagement.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://sustainablefinanceinitiative.org.za/wp-content/uploads/2022/11/GFTCaseStudy_3_SFFrameworks.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://sustainablefinanceinitiative.org.za/wp-content/uploads/2022/11/GFTCaseStudy_4_OppsforDFIs.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://sustainablefinanceinitiative.org.za/wp-content/uploads/2022/11/CBT-GFT-Mapping.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://sustainablefinanceinitiative.org.za/wp-content/uploads/2022/11/Sample-project-Assessment-DDdocs.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://sustainablefinanceinitiative.org.za/wp-content/uploads/2022/11/GFTprocess-flow-for-extra-jurisdictional-investment.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://sustainablefinanceinitiative.org.za/wp-content/uploads/2022/11/Train-the-Trainer.pdf
Development of a first national Green Finance Taxonomy for South Africa,http://asean_taxonomy_v1_final_310522.pdf/
Development of a first national Green Finance Taxonomy for South Africa,"https://ec.europa.eu/info/sites/default/files/business_economy_euro/banking_and_finance/documents/211104-ipsf-common-ground-taxonomy-instruction-report-2021_en.pdf#:~:text=The%20Common%20Ground%20Taxonomy%20%28CGT%29%20is%20a%20report,will%20be%20expanded%20over%20time%20%28see%20Chapter%207%29."
Development of a first national Green Finance Taxonomy for South Africa,https://content.ftserussell.com/sites/default/files/do-no-significant-harm-and-minimum-safeguards-in-practice.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://www.icmagroup.org/assets/documents/Sustainable-finance/Ensuring-the-Usability-of-the-EU-Taxonomy-and-Ensuring-the-Usability-of-the-EU-Taxonomy.pdf?vid=2
Development of a first national Green Finance Taxonomy for South Africa,https://www.unepfi.org/wordpress/wp-content/uploads/2022/02/Practical-Approaches-to-Applying-the-EU-Taxonomy-to-Bank-Lending-2022.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://finance.ec.europa.eu/system/files/2020-03/200309-sustainable-finance-teg-final-report-taxonomy_en.pdf
France issued a second sovereign green bond,https://www.aft.gouv.fr/files/archives/attachments/25562.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://www.ebf.eu/wp-content/uploads/2021/01/Testing-the-application-of-the-EU-Taxonomy-to-core-banking-products-EBF-UNEPFI-report-January-2021.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://ec.europa.eu/info/sites/default/files/business_economy_euro/banking_and_finance/documents/200309-sustainable-finance-teg-green-bond-standard-usability-guide_en.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://sustainablefinanceinitiative.org.za/wp-content/uploads/2021/06/Draft-Green-Finance-Taxonomy.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://sustainablefinanceinitiative.org.za/wp-content/uploads/2021/06/Draft-User-Guidance-Summary-Presentation.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://sustainablefinanceinitiative.org.za/wp-content/uploads/2021/06/Draft-Green-Finance-Taxonomy-User-Guidance.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://sustainablefinanceinitiative.org.za/wp-content/uploads/2021/06/Listing-of-developmental-aspects.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://sustainablefinanceinitiative.org.za/wp-content/uploads/2021/06/Call-for-inputs_GreenTaxonomy_7June2021.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://sustainablefinanceinitiative.org.za/wp-content/uploads/2021/10/2021101501-Financing-a-Sustainable-Economy.pdf
Development of a first national Green Finance Taxonomy for South Africa,http://www.treasury.gov.za/publications/other/Sustainability%20technical%20paper%202020.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://sustainablefinanceinitiative.org.za/wp-content/downloads/Stakeholder_Briefing_Document_9_October_2020.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://sustainablefinanceinitiative.org.za/wp-content/uploads/2020/10/South-African-Green-Finance-Taxonomy-Zero-Draft-Stakeholder-Consultation-23-Oct-2020.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://sustainablefinanceinitiative.org.za/wp-content/uploads/2020/10/GFT-Workshop-1-DEFF-NCCAS-Presentation.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://sustainablefinanceinitiative.org.za/wp-content/uploads/2020/10/GFT-Workshop-1-DSI-ENERGY-RDI-OVERVIEW_PROGRAMME.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://sustainablefinanceinitiative.org.za/wp-content/uploads/2020/10/South-Africa-Climate-Change-Information-System_Climate-Finance-tracking-Final.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://sustainablefinanceinitiative.org.za/wp-content/uploads/2020/10/TIPS-NBI-Sus-Fin-Tax_12-10-2020-002.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://sustainablefinanceinitiative.org.za/wp-content/uploads/2020/10/South-Africa-Taxonomy-2020-002.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://sustainablefinanceinitiative.org.za/wp-content/uploads/2021/01/City-of-Tshwane-GFT-Presentation.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://sustainablefinanceinitiative.org.za/wp-content/uploads/2020/10/The-JSE-View-on-the-Use-Case-for-a-Green-Taxonomy_16-Oct.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://sustainablefinanceinitiative.org.za/wp-content/uploads/2020/10/Old-Mutual-Inv-Group-Green-Economy-Taxonomy.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://sustainablefinanceinitiative.org.za/wp-content/uploads/2020/10/Green-Taxonomy-Presentation-ASISA-Oct-2020.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://sustainablefinanceinitiative.org.za/wp-content/uploads/2020/10/Land-Bank-Green-Taxonomy-Consultation-Workshop-19-Oct-2020.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://sustainablefinanceinitiative.org.za/wp-content/uploads/2020/10/AfDB_Presentation-On-climate-Change-and-Green-Growth-21-Oct-2020.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://sustainablefinanceinitiative.org.za/wp-content/uploads/2020/10/National-Green-Finance-Taxonomy-Workshop-Green-Bonds_GIZ-Final-002.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://sustainablefinanceinitiative.org.za/wp-content/uploads/2021/05/GBCSA_Green-Finance-Taxonomy-Built-Environment_6Nov2020.pdf
Development of a first national Green Finance Taxonomy for South Africa,https://sustainablefinanceinitiative.org.za/wp-content/uploads/2021/05/PPC-Climate-Projects-GFT-Workshop-3_6Nov2020.pdf
Expert Panel on Sustainable Finance: The Second Report,https://www.fsa.go.jp/news/r4/singi/20220713/02.pdf
Expert Panel on Sustainable Finance: The Second Report,https://www.fsa.go.jp/news/r4/singi/20220713/04.pdf
Expert Panel on Sustainable Finance: The Second Report,https://www.fsa.go.jp/news/r4/singi/20220713/01.pdf
Expert Panel on Sustainable Finance: The Second Report,https://www.fsa.go.jp/en/refer/legislation/legislation.pdf
Monetary Authority of Singapore’s Grant Scheme to support Green and Sustainability-Linked Loans,https://www.lma.eu.com/application/files/5115/8866/8901/Sustainability_Linked_Loan_Principles_V032.pdf
Monetary Authority of Singapore’s Grant Scheme to support Green and Sustainability-Linked Loans,https://www.lma.eu.com/application/files/5115/8866/8901/Sustainability_Linked_Loan_Principles_V032.pdf
Monetary Authority of Singapore’s Grant Scheme to support Green and Sustainability-Linked Loans,https://www.mas.gov.sg/-/media/mas/news/media-releases/2020/gsls-infographic.pdf
Monetary Authority of Singapore’s Grant Scheme to support Green and Sustainability-Linked Loans,https://www.mas.gov.sg/-/media/mas/news/media-releases/2020/gsls-brochure.pdf
Prudential Standard SPS 530 Investment Governance in Superannuation,https://www.apra.gov.au/sites/default/files/2023-07/Prudential%20Practice%20Guide%20SPG%20530%20Investment%20Governance%20Integrated%20version%20-%20clean.pdf
Prudential Standard SPS 530 Investment Governance in Superannuation,https://www.apra.gov.au/sites/default/files/2023-07/Prudential%20Practice%20Guide%20SPG%20530%20Invesment%20Governance%20Integrated%20version%20-%20marked%20up.pdf
Prudential Standard SPS 530 Investment Governance in Superannuation,https://www.apra.gov.au/sites/default/files/2022-11/Prudential%20Practice%20Guide%20-%20Draft%20SPG%20530%20Investment%20Governance.pdf
Prudential Standard SPS 530 Investment Governance in Superannuation,https://www.apra.gov.au/sites/default/files/2022-11/Prudential%20Practice%20Guide%20-%20Draft%20SPG%20530%20Investment%20Governance%20integrated%20version.pdf
Prudential Standard SPS 530 Investment Governance in Superannuation,https://www.apra.gov.au/sites/default/files/2022-07/Prudential%20Standard%20SPS%20530%20Investment%20Governance.pdf
Prudential Standard SPS 530 Investment Governance in Superannuation,https://www.apra.gov.au/sites/default/files/2022-07/Prudential%20Standard%20%28SPS%20530%29%20Investment%20Governance%20-%20marked%20up.pdf
Prudential Standard SPS 530 Investment Governance in Superannuation,https://www.apra.gov.au/sites/default/files/2022-07/Submission%20Actuaries%20Institute%2016%20February%202022.pdf
Prudential Standard SPS 530 Investment Governance in Superannuation,https://www.apra.gov.au/sites/default/files/2022-07/Submission%20Australian%20Council%20of%20Superannuation%20Investors%2016%20February%202022.pdf
Prudential Standard SPS 530 Investment Governance in Superannuation,https://www.apra.gov.au/sites/default/files/2022-07/Submission%20Australian%20Institute%20of%20Superannuation%20Trustees%2016%20February%202022.pdf
Prudential Standard SPS 530 Investment Governance in Superannuation,https://www.apra.gov.au/sites/default/files/2022-07/Submission%20Australian%20Investment%20Council%2016%20February%202022.pdf
Prudential Standard SPS 530 Investment Governance in Superannuation,https://www.apra.gov.au/sites/default/files/2022-07/Submission%20CPA%20Australia%20and%20Chartered%20Accountants%20ANZ%2018%20February%202022.pdf
Prudential Standard SPS 530 Investment Governance in Superannuation,https://www.apra.gov.au/sites/default/files/2022-07/Submission%20Financial%20Services%20Council%2016%20February%202022.pdf
Prudential Standard SPS 530 Investment Governance in Superannuation,https://www.apra.gov.au/sites/default/files/2022-07/Submission%20-%20Mercer%2016%20February%202022.pdf
Prudential Standard SPS 530 Investment Governance in Superannuation,https://www.apra.gov.au/sites/default/files/2022-07/Submission%20Principles%20for%20Responsible%20Investment%2016%20February%202022_0.pdf
Prudential Standard SPS 530 Investment Governance in Superannuation,https://www.apra.gov.au/sites/default/files/2022-07/Submission%20Responsible%20Investment%20Association%20Australasia%2015%20February%202022.pdf
Prudential Standard SPS 530 Investment Governance in Superannuation,https://www.apra.gov.au/sites/default/files/2022-07/Submission%20Scott%20Donald%2016%20February%202022.pdf
Prudential Standard SPS 530 Investment Governance in Superannuation,https://www.apra.gov.au/sites/default/files/2022-07/Submission%20the%20Conexus%20Institute%2016%20February%202022.pdf
Prudential Standard SPS 530 Investment Governance in Superannuation,https://www.apra.gov.au/sites/default/files/2021-09/Prudential%20Standard%20SPS%20530%20Investment%20Governance%20-%20marked%20up.pdf
Prudential Standard SPS 530 Investment Governance in Superannuation,https://www.apra.gov.au/sites/default/files/2021-09/Prudential%20Standard%20SPS%20530%20Investment%20Governance%20-%20clean%20.pdf
UK Procurement Policy Note (PPN 06/21),https://assets.publishing.service.gov.uk/media/62066d5ae90e077f7dec749e/PPN-0621-Taking-account-of-Carbon-Reduction-Plans-Jan22__1_.pdf
UK Procurement Policy Note (PPN 06/21),https://assets.publishing.service.gov.uk/media/62066d5ae90e077f7dec749e/PPN-0621-Taking-account-of-Carbon-Reduction-Plans-Jan22__1_.pdf
UK Procurement Policy Note (PPN 06/21),https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1148143/Guidance-on-adopting-and-applying-PPN-06_21-_-Selection-Criteria-April-23.pdf
UK Procurement Policy Note (PPN 06/21),https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1148143/Guidance-on-adopting-and-applying-PPN-06_21-_-Selection-Criteria-April-23.pdf
UK Procurement Policy Note (PPN 06/21),https://assets.publishing.service.gov.uk/media/60ba4d208fa8f57ce980b5b7/PPN_0621_Technical_standard_for_the_Completion_of_Carbon_Reduction_Plans__2_.pdf
UK Procurement Policy Note (PPN 06/21),https://assets.publishing.service.gov.uk/media/60ba4d208fa8f57ce980b5b7/PPN_0621_Technical_standard_for_the_Completion_of_Carbon_Reduction_Plans__2_.pdf
